nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
15816350,"2018년 7월 서울시본청_푸른도시국_산지방재과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816350,서울시본청,푸른도시국,산지방재과,,,2018,7,,,,"푸른도시국 산지방재과","2018-07-16 12:26","부민옥 (중구다동길 24)","2018 시의회 환수위 업무보고 검토 논의 간담회","산지방재과장 외9",카드,22000
15816350,"2018년 7월 서울시본청_푸른도시국_산지방재과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816350,서울시본청,푸른도시국,산지방재과,,,2018,7,,,,"푸른도시국 산지방재과","2018-07-13 12:06","가마솥나주곰탕 (중구 다동134)","2018년 2차 산사태방지 분야 담당자 직무교육 논의 간담회","푸른도시국장 외3",카드,52000
15816350,"2018년 7월 서울시본청_푸른도시국_산지방재과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816350,서울시본청,푸른도시국,산지방재과,,,2018,7,,,,"푸른도시국 산지방재과","2018-07-06 12:04","㈜초류향 (중구 다동길24)","제282회 임시회 환수위 관련 자료 제출 논의 간담회","산지방재과장 외5",카드,95000
15816350,"2018년 7월 서울시본청_푸른도시국_산지방재과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816350,서울시본청,푸른도시국,산지방재과,,,2018,7,,,,"푸른도시국 산지방재과","2018-07-03 19:42","흑산도홍어본가 (중구 을지로1가)","태풍 북상대비 산사태취약지역 현장 안전점검 논의 간담회","사면총괄팀장 외5",카드,66000
15816350,"2018년 7월 서울시본청_푸른도시국_산지방재과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816350,서울시본청,푸른도시국,산지방재과,,,2018,7,,,,"푸른도시국 산지방재과","2018-07-03 12:37","고바우 (중구 무교로32)","공공데이터 보유현황 전수조사 논의 간담회","사면관리팀장 외5",카드,46000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-31 17:00","㈜한국문화진흥 (강남구 신사동)","시립미술관 직원 생일 축하(문화상품권) 구입비 지급","시립미술관 직원",현금,867840
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-27 15:06","이피쿱 (은평구 통일로)","SeMA 창고 점검 관련 간담회","경영지원부장외 3명",카드,13800
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-27 12:25","이화고려정 (중구 순화동)","폭염대비 시설물 점검 관련 간담회","경영지원부장외 3명",카드,56000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-26 12:11",중앙일보M카페,"본관 회의실 보수 관련 간담회","총무과장외 3명",카드,14000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-25 12:35","배재반점 (중구 서소문로)","비엔날레 컨텐츠 회의 간담회","경영지원부장외 1명",카드,14000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-25 12:10","호아빈오리진 (중구 서소문로)","2018 하반기 정기 인사 관련 간담회","총무과장외 2명",카드,30000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-19 12:34","커피빈코리아 (중구 순화동)","본관 상반기 안전점검 관련 간담회","총무과 주무관외 2명",카드,20200
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-18 12:23","정동길초밥 (중구 정동)","2019년 시립미술관 예산편성 추진 관련 간담회","총무과장외 1명",카드,26000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-18 11:58","대관령메밀 (중구 남대문로1길)","우기대비 시설물 점검 직원 격려 간담회","경영지원부장외 3명",카드,52500
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-19 12:28","이화고려정 (중구 순화동)","시립미술관 부별 업무협의를 위한 간담회","경영지원부장외 3명",카드,56000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-17 12:35","반포식스 (중구 서소문로11길)","한시임기제공무원 채용 관련 간담회","경영지원부장외 5명",카드,103500
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-17 12:26","창고43 (중구 무교로)","남서울미술관 휴지통 없는 화장실 추진 관련 간담회","총무과장외 1명",카드,34000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-17 10:58","과일촌 (종로구 누하동)","초복 맞이 직원 격려 수박 구입비 지급","미술관 직원",카드,100000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-13 21:06","느린마을양조장&펍 (중구 을지로5길)","SeMA 공간지원사업 프로그램 추진 관련 간담회","경영지원부장외 2명",카드,78500
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-13 12:10","고려삼계탕 (중구 서소문동)","근무지 배치에 따른 시설정비원 격려 간담회","총무과장외 5명",카드,96000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-12 19:32","카돈마리 (중구 서소문로9길)","시립미술관 정책자문 회의 간담회","관장외 1명",카드,33500
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-12 11:10","바르다김선생 (중구 서소문로11길)","시의회 임시회 업무보고 관련 간담회","관장외 1명",카드,8400
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-11 22:45","할매순대국 (중구 중림동)","미술문화복합공간 사업 추진 관련 간담회","경영지원부장외 3명",카드,99000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-11 12:11","이화고려정 (중구 순화동)","제282회 시의회 임시회 업무보고 관련 간담회","총무과장외 3명",카드,56000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-10 12:23","신의주정동점 (중구 정동)","교대 근로자 특수건강검진 관련 간담회","총무과장외 1명",카드,14000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-06 19:49","이태원찬상 (중구 서소문동)","미술관 운영자문위원 위원 위촉 관련 간담회","관장외 4명",카드,129000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-03 12:28","카돈마리 (중구 서소문로9길)","2018년 서울시립미술관 홍보영상 제작 관련 간담회","관장외 7명",카드,140000
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-02 20:51","광화문양갈비 (중구 태평로1가)","서울시립미술관 당직근무 개선 관련 간담회","경영지원부장외 4명",카드,67400
15816351,"2018년 7월 사업소_시립미술관_경영지원부_총무과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816351,사업소,시립미술관,경영지원부,총무과,,2018,7,,,,총무과,"2018-07-02 19:51","자하손만두 (종로구 부암동)","신진미술인 전시지원 프로그램 운영 관련 간담회","관장외 1명",카드,48000
15816997,"2018년 7월 상수도사업본부 강서수도사업소 급수운영과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816997,사업소,상수도사업본부,강서수도사업소,급수운영과,,2018,7,,,,급수운영과,"2018-07-31 12:47","원두막 (양천구 신목로 56)","폭염대비 시설물, 공사현장점검,  급수불편민원 처리등 업무담당 직원 격려","급수운영과장, 시설물 점검담당, 민원처리담당 등 11명",카드,145000
15816997,"2018년 7월 상수도사업본부 강서수도사업소 급수운영과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816997,사업소,상수도사업본부,강서수도사업소,급수운영과,,2018,7,,,,급수운영과,"2018-07-13 12:24","선지해장국 (강서구 화곡동 904-2)","배수관물세척 등 현안업무담당 직원격려","급수운영과장, 업무담당, 물세척기간제 등 10명",카드,70000
15816997,"2018년 7월 상수도사업본부 강서수도사업소 급수운영과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816997,사업소,상수도사업본부,강서수도사업소,급수운영과,,2018,7,,,,급수운영과,"2018-07-09 12:51","조선화로구이 (양천구 신정동 294-18)","저수조 위생점검 실태조사 및 점검 등 현안업무담당직원격려","급수운영과장, 급수설비팀장 등 13명",카드,162000
15816997,"2018년 7월 상수도사업본부 강서수도사업소 급수운영과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816997,사업소,상수도사업본부,강서수도사업소,급수운영과,,2018,7,,,,급수운영과,"2018-07-04 15:09","엠엠피아이㈜ (송파구 법원로 114)","내방고객접대 및회의용 음료 및 차류 등 구입","급수운영과장, 부서직원, 기간제, 공무직 등 41명",카드,148900
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-12 12:15","방일해장국 정돔점(서울 중구 새문안로 32)","민선7기 시정4개년 계획 환경분야 계획 검토 간담회 비용 지출(7.12)","환경정책과장 외 3명",카드,32000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-12 11:23","본도시락 서울시청점(서울 중구 세종대로 66-5)","녹색서울실천공모사업 공동워크숍 계획 검토 간담회 비용 지출(7.13)","환경협력팀장 외 2명",카드,20900
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-11 20:51","묵호회집(서울 중구 세종대로14길 26)","시의회 상임위 답변자료 준비 직원 격려 비용 지출(7.10)","환경정책과장 외 17명",카드,322000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-11 12:48","육각고기(서울 중구 세종대로18길 14)","서울특별시 환경상 수상후보자 검토 간담회 비용 지출(7.11)","환경정책과장 외 2명",카드,30000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-27 13:07","전주회관(서울 중구 세종대로14길 32-1)","서울환경교육한마당 운영 방향 논의 간담회 비용 지출(7.27)","기후환경본부장 외 8명",카드,150000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-26 19:48","호아빈(서울 중구 서소문로 139)","환경분쟁조정 현지조사 결과 검토 간담회 비용 지출(7.26)","환경정책과장 외 6명",카드,94500
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-26 12:36","육각고기(서울 중구 세종대로18길 14)","이클레이동아시아본부 협력방안 논의 간담회 비용 지출(7.26)","환경정책과장 외 3명",카드,40000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-23 12:52","서라벌(서울 중구 서소문로)","실버천사단 가입 경로당 절전 꾸러미 배부 간담회 비용 지출(7.23)","환경정책과장 외 9명",카드,132000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-17 19:50","모두갈비(서울 중구 서소문로 109-6)","환경분쟁조정 관련 빛공해 측정 논의 간담회 비용 지출(7.17)","환경조정평가팀장 외 6명",카드,95000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-09 12:16","호아빈(서울 중구 서소문로 139)","공평구역 제1,2,4지구 도시환경정비사업 환경보전방안서 검토 간담회 비용 지출(7.9)","환경정책과장 외 7명",카드,96500
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-31 12:16","유림분식집(서울 중구 서소문로 139-1)","맞춤형 환경교육 공모사업 중간점검 간담회 비용 지출(7.31)","기후환경본부장 외 1명",카드,24000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-30 13:04","진주회관(서울 중구 세종대로11길 26)","원전하나줄이기 홈페이지 기능고도화 및 유지관리 계획수립 간담회 비용 지출(7.30)","원전총괄팀장 외 1명",카드,22000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-27 22:01","홍어천국(서울 중랑구 면목로 421)","서울에너지복지시민기금사업 중간 점검 간담회 비용 지출(7.27)","기후환경본부장 외 8명",카드,139000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-24 13:07","배재반점(서울 중구 서소문로 103)","민선7기 시정4개년 계획 환경소위원회 안건 검토 간담회 비용 지출(7.24)","기후환경본부장 외 10명",카드,178000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-23 20:37","주식회사다한우(서울 중구 남대문로1길 51)","제2롯데월드 건축허가 변경에 따른 환경보전방안서 자문 간담회 비용 지출7.23)","기후환경본부장 외 11명",카드,195300
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-20 13:05","동원참치 서울시청점(서울 중구 세종대로22길)","에너지수호천사단 상반기 교사 간담회 비용 지출(7.20)","기후환경본부장 외 6명",카드,102000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-19 21:10","천상(서울 중구 서소문로)","서울에너지포럼Ⅲ 개최결과 강평회 비용 지출 (7.19)","기후환경본부장 외 8명",카드,121000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-18 13:02","묵호회집(서울 중구 세종대로14길 26)","서울에너지복지시민기금 선풍기 배분 검토 간담회 비용 지출(7.18)","기후환경본부장 외 4명",카드,64000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-17 12:55","전주회관(서울 중구 세종대로14길 32-1)","2019 회계연도 예산편성 간담회 비용 지출(7.17)","기후환경본부장 외 7명",카드,105000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-16 21:09","배재반점(서울 중구 서소문로 103)","가톨릭대학교 성의교정 60주년 기념관 환경보전방안서 검토 간담회 비용 지출(7.16)","기후환경본부장 외 16명",카드,318000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-16 12:29","우도일식(서울 중구 세종대로 124)","민관협치 환경교육 활성화 사업 용역 착수간담회 비용 지출(7.16)","기후환경본부장 외 3명",카드,60000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-13 21:18","천상(서울 중구 서소문로)","서울시 환경행정 분권화 추진과제 논의 간담회 비용 지출(7.13)","기후환경본부장 외 12명",카드,190400
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-10 19:43","배재반점(서울 중구 서소문로 103)","녹색제품 구매율 제고를 위한 조달구매시스템 개선 검토 간담회 비용 지출(7.10)","기후환경본부장 외 3명",카드,57000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-10 12:45","참숯골(서울 중구 무교로 16)","서울에너지복지시민기금 기부전달식 개최 검토 간담회 비용 지출(7.10)","환경협력팀장 외 1명",카드,26000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-09 13:16","묵호회집(서울 중구 명동9길 43)","원전하나줄이기 총괄분과 결과 검토 간담회 비용 지출(7.9)","기후환경본부장 외 9명",카드,126000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-06 12:07","별미삼청수제비(서울 종로구 삼청로 99)","경유버스 매연 저감장치 성능테스트 간담회 비용 지출(7.6)","환경정책팀장 외 4명",카드,68000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-05 08:46","서울특별시립장애인생(서울 양천구 목동서로 33)","수도권 지자체 단체장 간담회 안건 검토 간담회 비용 지출(7.5)","기후환경본부장 외 1명",카드,6400
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-02 13:11","㈜바닷가작은부엌덕수궁점(서울 중구 덕수궁길 7)","에너지 교육리더 워크숍 개최 검토 간담회 비용 지출(7.2)","환경정책과장 외 2명",카드,51000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-19 12:40","㈜바닷가작은부엌덕수궁점(서울 중구 덕수궁길 7)","고려대학교 안암캠퍼스 교육연구시설 증축 환경보전방안서 검토 간담회 비용 지출(7.9)","기후환경본부장 외 8명",카드,150000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-09 19:59","무교동낙지(서울 중구 덕수궁길 7)","민선7기 공약실천계획 수립 간담회 비용 지출(7.9)","환경정책과장 외 2명",카드,27000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-03 12:56","복성각(서울 중구 덕수궁길 7)","플라스틱 없는 서울만들기 토론회 결과 검토 간담회 비용 지출(7.3)","기후환경본부장 외 8명",카드,132000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-31 12:29","삼우정(서울 중구 서소문로 134-12)","온실가스 감축계획 점검 간담회 비용 지출(7.31)","대기기획관 외 6명",카드,91000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-30 12:47","서라벌(서울 중구 서소문로)","에너지드림센터 에코투어 운영현황 검토 간담회 비용 지출(7.30)","교육홍보팀장 외 8명",카드,135000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-27 20:30","전동횟집(서울 중구 세종대로14길 18)","서울에너지드림센터 ESS 설치 검토 간담회 비용 지출(7.27)","대기기획관 외 9명",카드,152000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-27 12:03","월매네남원추어탕(서울 중구 서소문로 109-8)","녹색서울시민위원회 기획조정위원회 서면회의 안건 검토 간담회 비용 지출(7.27)","대기기획관 외 6명",카드,82500
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-25 12:54","한국관(서울 중구 서소문동)","폭염대비 에너지빈곤층 지원을 위한 온라인 캠페인 전개 간담회 비용 지출(7.25)","대기기획관 외 3명",카드,46000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-24 12:42","㈜바닷가작은부엌덕수궁점(서울 중구 덕수궁길 7)","원전하나줄이기 교육시민소통분과 안건 간담회 비용 지출(7.24)","대기기획관 외 12명",카드,200000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-06 12:30","삼우정(서울 중구 서소문로 134-12)","녹색서울시민위원회 기획조정위원회 결과 검토 간담회 비용 지출(7.6)","환경협력팀장 외 6명",카드,108000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-04 22:50","준(서울 중구 서소문로 133)","삼성에스원 임직원 에너지 절약 나눔 캠페인 추진 간담회 비용 지출(7.4)","환경협력팀장 외 4명",카드,44000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-04 21:52","삼우정(서울 중구 서소문로 134-12)","호텔신라 전통호텔 신축사업 환경영향평가서 보완 검토 간담회 비용 지출(7.4)","환경정책과장 외 12명",카드,233000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-30 22:14","동원참치 서울시청점(서울 중구 세종대로22길)","선선한 서울' 긴급폭염대책 물품배분 간담회 비용 지출(7.30)","기후환경본부장 외 16명",카드,298000
15816998,"2018년 7월 서울시본청_기후환경본부_환경정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/15816998,서울시본청,기후환경본부,환경정책과,,,2018,7,,,,"기후환경본부 환경정책과","2018-07-30 13:36","동원참치 서울시청점(서울 중구 세종대로22길)","폭염대책 방안 논의 간담회 비용 지출(7.30)","기후환경본부장 외 4명",카드,80000
